Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalMinutesActive,Calories
1503960366,4/12/2016,13162,8.5,8.5,0,1.879999995,0.5500000119,6.059999943,0,25,13,328,728,1094,1985
1503960366,4/13/2016,10735,6.96999979,6.96999979,0,1.570000052,0.6899999976,4.710000038,0,21,19,217,776,1033,1797
1503960366,4/14/2016,10460,6.739999771,6.739999771,0,2.440000057,0.400000006,3.910000086,0,30,11,181,1218,1440,1776
1503960366,4/15/2016,9762,6.28000021,6.28000021,0,2.140000105,1.25999999,2.829999924,0,29,34,209,726,998,1745
1503960366,4/16/2016,12669,8.159999847,8.159999847,0,2.710000038,0.4099999964,5.039999962,0,36,10,221,773,1040,1863
1503960366,4/17/2016,9705,6.480000019,6.480000019,0,3.190000057,0.7799999714,2.50999999,0,38,20,164,539,761,1728
1503960366,4/18/2016,13019,8.590000153,8.590000153,0,3.25,0.6399999857,4.710000038,0,42,16,233,1149,1440,1921
1503960366,4/19/2016,15506,9.880000114,9.880000114,0,3.529999971,1.320000052,5.03000021,0,50,31,264,775,1120,2035
1503960366,4/20/2016,10544,6.679999828,6.679999828,0,1.960000038,0.4799999893,4.239999771,0,28,12,205,818,1063,1786
1503960366,4/21/2016,9819,6.340000153,6.340000153,0,1.340000033,0.349999994,4.650000095,0,19,8,211,838,1076,1775
1503960366,4/22/2016,12764,8.130000114,8.130000114,0,4.760000229,1.120000005,2.24000001,0,66,27,130,1217,1440,1827
1503960366,4/23/2016,14371,9.039999962,9.039999962,0,2.809999943,0.8700000048,5.360000134,0,41,21,262,732,1056,1949
1503960366,4/24/2016,10039,6.409999847,6.409999847,0,2.920000076,0.2099999934,3.279999971,0,39,5,238,709,991,1788
1503960366,4/25/2016,15355,9.800000191,9.800000191,0,5.289999962,0.5699999928,3.940000057,0,73,14,216,814,1117,2013
1503960366,4/26/2016,13755,8.789999962,8.789999962,0,2.329999924,0.9200000167,5.539999962,0,31,23,279,833,1166,1970
1503960366,4/27/2016,18134,12.21000004,12.21000004,0,6.400000095,0.4099999964,5.409999847,0,78,11,243,1108,1440,2159
1503960366,4/28/2016,13154,8.529999733,8.529999733,0,3.539999962,1.159999967,3.789999962,0,48,28,189,782,1047,1898
1503960366,4/29/2016,11181,7.150000095,7.150000095,0,1.059999943,0.5,5.579999924,0,16,12,243,815,1086,1837
1503960366,4/30/2016,14673,9.25,9.25,0,3.559999943,1.419999957,4.269999981,0,52,34,217,712,1015,1947
1503960366,5/1/2016,10602,6.809999943,6.809999943,0,2.289999962,1.600000024,2.920000076,0,33,35,246,730,1044,1820
1503960366,5/2/2016,14727,9.710000038,9.710000038,0,3.210000038,0.5699999928,5.920000076,0,41,15,277,798,1131,2004
1503960366,5/3/2016,15103,9.659999847,9.659999847,0,3.730000019,1.049999952,4.880000114,0,50,24,254,816,1144,1990
1503960366,5/4/2016,11100,7.150000095,7.150000095,0,2.460000038,0.8700000048,3.819999933,0,36,22,203,1179,1440,1819
1503960366,5/5/2016,14070,8.899999619,8.899999619,0,2.920000076,1.080000043,4.880000114,0,45,24,250,857,1176,1959
1503960366,5/6/2016,12159,8.029999733,8.029999733,0,1.970000029,0.25,5.809999943,0,24,6,289,754,1073,1896
1503960366,5/7/2016,11992,7.710000038,7.710000038,0,2.460000038,2.119999886,3.130000114,0,37,46,175,833,1091,1821
1503960366,5/8/2016,10060,6.579999924,6.579999924,0,3.529999971,0.3199999928,2.730000019,0,44,8,203,574,829,1740
1503960366,5/9/2016,12022,7.71999979,7.71999979,0,3.450000048,0.5299999714,3.74000001,0,46,11,206,835,1098,1819
1503960366,5/10/2016,12207,7.769999981,7.769999981,0,3.349999905,1.159999967,3.25999999,0,46,31,214,746,1037,1859
1503960366,5/11/2016,12770,8.130000114,8.130000114,0,2.559999943,1.00999999,4.550000191,0,36,23,251,669,979,1783
1503960366,5/12/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,0
1624580081,4/12/2016,8163,5.309999943,5.309999943,0,0,0,5.309999943,0,0,0,146,1294,1440,1432
1624580081,4/13/2016,7007,4.550000191,4.550000191,0,0,0,4.550000191,0,0,0,148,1292,1440,1411
1624580081,4/14/2016,9107,5.920000076,5.920000076,0,0,0,5.909999847,0.009999999776,0,0,236,1204,1440,1572
1624580081,4/15/2016,1510,0.9800000191,0.9800000191,0,0,0,0.9700000286,0,0,0,96,1344,1440,1344
1624580081,4/16/2016,5370,3.49000001,3.49000001,0,0,0,3.49000001,0,0,0,176,1264,1440,1463
1624580081,4/17/2016,6175,4.059999943,4.059999943,0,1.029999971,1.519999981,1.49000001,0.009999999776,15,22,127,1276,1440,1554
1624580081,4/18/2016,10536,7.409999847,7.409999847,0,2.150000095,0.6200000048,4.619999886,0.009999999776,17,7,202,1214,1440,1604
1624580081,4/19/2016,2916,1.899999976,1.899999976,0,0,0,1.899999976,0,0,0,141,1299,1440,1435
1624580081,4/20/2016,4974,3.230000019,3.230000019,0,0,0,3.230000019,0,0,0,151,1289,1440,1446
1624580081,4/21/2016,6349,4.130000114,4.130000114,0,0,0,4.110000134,0.01999999955,0,0,186,1254,1440,1467
1624580081,4/22/2016,4026,2.619999886,2.619999886,0,0,0,2.599999905,0,0,0,199,1241,1440,1470
1624580081,4/23/2016,8538,5.550000191,5.550000191,0,0,0,5.539999962,0.009999999776,0,0,227,1213,1440,1562
1624580081,4/24/2016,6076,3.950000048,3.950000048,0,1.149999976,0.9100000262,1.889999986,0,16,18,185,1221,1440,1617
1624580081,4/25/2016,6497,4.21999979,4.21999979,0,0,0,4.199999809,0.01999999955,0,0,202,1238,1440,1492
1624580081,4/26/2016,2826,1.840000033,1.840000033,0,0,0,1.830000043,0.009999999776,0,0,140,1300,1440,1402
1624580081,4/27/2016,8367,5.440000057,5.440000057,0,1.110000014,1.870000005,2.460000038,0,17,36,154,1233,1440,1670
1624580081,4/28/2016,2759,1.789999962,1.789999962,0,0,0.200000003,1.600000024,0,0,5,115,1320,1440,1401
1624580081,4/29/2016,2390,1.549999952,1.549999952,0,0,0,1.549999952,0,0,0,150,1290,1440,1404
1624580081,4/30/2016,6474,4.300000191,4.300000191,0,0.8999999762,1.279999971,2.119999886,0.009999999776,11,23,224,1182,1440,1655
1624580081,5/1/2016,36019,28.03000069,28.03000069,0,21.92000008,4.190000057,1.909999967,0.01999999955,186,63,171,1020,1440,2690
1624580081,5/2/2016,7155,4.929999828,4.929999828,0,0.8600000143,0.5899999738,3.470000029,0,7,6,166,1261,1440,1497
1624580081,5/3/2016,2100,1.370000005,1.370000005,0,0,0,1.340000033,0.01999999955,0,0,96,1344,1440,1334
1624580081,5/4/2016,2193,1.429999948,1.429999948,0,0,0,1.419999957,0,0,0,118,1322,1440,1368
1624580081,5/5/2016,2470,1.610000014,1.610000014,0,0,0,1.580000043,0.01999999955,0,0,117,1323,1440,1370
1624580081,5/6/2016,1727,1.120000005,1.120000005,0,0,0,1.120000005,0.009999999776,0,0,102,1338,1440,1341
1624580081,5/7/2016,2104,1.370000005,1.370000005,0,0,0,1.370000005,0,0,0,182,1258,1440,1474
1624580081,5/8/2016,3427,2.230000019,2.230000019,0,0,0,2.220000029,0,0,0,152,1288,1440,1427
1624580081,5/9/2016,1732,1.129999995,1.129999995,0,0,0,1.129999995,0,0,0,91,1349,1440,1328
1624580081,5/10/2016,2969,1.929999948,1.929999948,0,0,0,1.919999957,0.009999999776,0,0,139,1301,1440,1393
1624580081,5/11/2016,3134,2.039999962,2.039999962,0,0,0,2.039999962,0,0,0,112,1328,1440,1359
1624580081,5/12/2016,2971,1.929999948,1.929999948,0,0,0,1.919999957,0.009999999776,0,0,107,890,997,1002
1644430081,4/12/2016,10694,7.769999981,7.769999981,0,0.1400000006,2.299999952,5.329999924,0,2,51,256,1131,1440,3199
1644430081,4/13/2016,8001,5.820000172,5.820000172,0,2.279999971,0.8999999762,2.640000105,0,30,16,135,1259,1440,2902
1644430081,4/14/2016,11037,8.020000458,8.020000458,0,0.3600000143,2.559999943,5.099999905,0,5,58,252,1125,1440,3226
1644430081,4/15/2016,5263,3.829999924,3.829999924,0,0.2199999988,0.150000006,3.450000048,0,3,4,170,1263,1440,2750
1644430081,4/16/2016,15300,11.11999989,11.11999989,0,4.099999905,1.879999995,5.090000153,0,51,42,212,1135,1440,3493
1644430081,4/17/2016,8757,6.369999886,6.369999886,0,2.25,0.5699999928,3.549999952,0,29,13,186,1212,1440,3011
1644430081,4/18/2016,7132,5.190000057,5.190000057,0,1.070000052,1.669999957,2.450000048,0,15,33,121,1271,1440,2806
1644430081,4/19/2016,11256,8.180000305,8.180000305,0,0.3600000143,2.529999971,5.300000191,0,5,58,278,1099,1440,3300
1644430081,4/20/2016,2436,1.769999981,1.769999981,0,0,0,1.75999999,0.009999999776,0,0,125,1315,1440,2430
1644430081,4/21/2016,1223,0.8899999857,0.8899999857,0,0,0,0.8799999952,0.009999999776,0,0,38,1402,1440,2140
1644430081,4/22/2016,3673,2.670000076,2.670000076,0,0,0,2.660000086,0.009999999776,0,0,86,1354,1440,2344
1644430081,4/23/2016,6637,4.829999924,4.829999924,0,0,0.5799999833,4.25,0,0,15,160,1265,1440,2677
1644430081,4/24/2016,3321,2.410000086,2.410000086,0,0,0,2.410000086,0,0,0,89,1351,1440,2413
1644430081,4/25/2016,3580,2.599999905,2.599999905,0,0.5899999738,0.05999999866,1.950000048,0,8,1,94,1337,1440,2497
1644430081,4/26/2016,9919,7.210000038,7.210000038,0,0.8000000119,1.720000029,4.690000057,0,11,41,223,1165,1440,3123
1644430081,4/27/2016,3032,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,118,1322,1440,2489
1644430081,4/28/2016,9405,6.840000153,6.840000153,0,0.200000003,2.319999933,4.309999943,0,3,53,227,1157,1440,3108
1644430081,4/29/2016,3176,2.309999943,2.309999943,0,0,0,2.309999943,0,0,0,120,1193,1313,2498
1644430081,4/30/2016,18213,13.23999977,13.23999977,0,0.6299999952,3.140000105,9.460000038,0,9,71,402,816,1298,3846
1644430081,5/1/2016,6132,4.460000038,4.460000038,0,0.2399999946,0.9900000095,3.230000019,0,3,24,146,908,1081,2696
1644430081,5/2/2016,3758,2.730000019,2.730000019,0,0.0700000003,0.3100000024,2.349999905,0,1,7,148,682,838,2580
1644430081,5/3/2016,12850,9.340000153,9.340000153,0,0.7200000286,4.090000153,4.539999962,0,10,94,221,1115,1440,3324
1644430081,5/4/2016,2309,1.679999948,1.679999948,0,0,0,1.659999967,0.01999999955,0,0,52,1388,1440,2222
1644430081,5/5/2016,4363,3.190000057,3.190000057,0,0.5199999809,0.5400000215,2.130000114,0.009999999776,6,12,81,1341,1440,2463
1644430081,5/6/2016,9787,7.119999886,7.119999886,0,0.8199999928,0.2700000107,6.010000229,0.01999999955,11,6,369,1054,1440,3328
1644430081,5/7/2016,13372,9.720000267,9.720000267,0,3.25999999,0.7900000215,5.670000076,0.009999999776,41,17,243,1139,1440,3404
1644430081,5/8/2016,6724,4.889999866,4.889999866,0,0,0,4.880000114,0,0,0,295,991,1286,2987
1644430081,5/9/2016,6643,4.829999924,4.829999924,0,2.390000105,0.349999994,2.089999914,0.009999999776,32,6,303,1099,1440,3008
1644430081,5/10/2016,9167,6.659999847,6.659999847,0,0.8799999952,0.8100000024,4.96999979,0.009999999776,12,19,155,1254,1440,2799
1644430081,5/11/2016,1329,0.9700000286,0.9700000286,0,0,0,0.9499999881,0.009999999776,0,0,49,713,762,1276
1844505072,4/12/2016,6697,4.429999828,4.429999828,0,0,0,4.429999828,0,0,0,339,1101,1440,2030
1844505072,4/13/2016,4929,3.25999999,3.25999999,0,0,0,3.25999999,0,0,0,248,1192,1440,1860
1844505072,4/14/2016,7937,5.25,5.25,0,0,0,5.230000019,0,0,0,373,843,1216,2130
1844505072,4/15/2016,3844,2.539999962,2.539999962,0,0,0,2.539999962,0,0,0,176,527,703,1725
1844505072,4/16/2016,3414,2.25999999,2.25999999,0,0,0,2.25999999,0,0,0,147,1293,1440,1657
1844505072,4/17/2016,4525,2.99000001,2.99000001,0,0.1400000006,0.2599999905,2.589999914,0,2,8,199,1231,1440,1793
1844505072,4/18/2016,4597,3.039999962,3.039999962,0,0,0.4799999893,2.559999943,0,0,12,217,1211,1440,1814
1844505072,4/19/2016,197,0.1299999952,0.1299999952,0,0,0,0.1299999952,0,0,0,10,1430,1440,1366
1844505072,4/20/2016,8,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,1,1439,1440,1349
1844505072,4/21/2016,8054,5.320000172,5.320000172,0,0.1199999973,0.5199999809,4.679999828,0,2,13,308,1117,1440,2062
1844505072,4/22/2016,5372,3.549999952,3.549999952,0,0,0,3.549999952,0,0,0,220,1220,1440,1827
1844505072,4/23/2016,3570,2.359999895,2.359999895,0,0,0,2.359999895,0,0,0,139,1301,1440,1645
1844505072,4/24/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1347
1844505072,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1347
1844505072,4/26/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1347
1844505072,4/27/2016,4,0,0,0,0,0,0,0,0,0,1,1439,1440,1348
1844505072,4/28/2016,6907,4.570000172,4.570000172,0,0,0,4.559999943,0,0,0,302,1138,1440,1992
1844505072,4/29/2016,4920,3.25,3.25,0,0,0,3.25,0,0,0,247,1082,1329,1856
1844505072,4/30/2016,4014,2.670000076,2.670000076,0,0,0,2.650000095,0,0,0,184,218,402,1763
1844505072,5/1/2016,2573,1.700000048,1.700000048,0,0,0.2599999905,1.450000048,0,0,7,75,585,667,1541
1844505072,5/2/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1348
1844505072,5/3/2016,4059,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,184,1256,1440,1742
1844505072,5/4/2016,2080,1.370000005,1.370000005,0,0,0,1.370000005,0,0,0,87,1353,1440,1549
1844505072,5/5/2016,2237,1.480000019,1.480000019,0,0,0,1.480000019,0,0,0,120,1320,1440,1589
1844505072,5/6/2016,44,0.02999999933,0.02999999933,0,0,0,0.02999999933,0,0,0,2,1438,1440,1351
1844505072,5/7/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1347
1844505072,5/8/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1347
1844505072,5/9/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1347
1844505072,5/10/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1347
1844505072,5/11/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1347
1844505072,5/12/2016,0,0,0,0,0,0,0,0,0,0,0,711,711,665
1927972279,4/12/2016,678,0.4699999988,0.4699999988,0,0,0,0.4699999988,0,0,0,55,734,789,2220
1927972279,4/13/2016,356,0.25,0.25,0,0,0,0.25,0,0,0,32,986,1018,2151
1927972279,4/14/2016,2163,1.5,1.5,0,0,0.400000006,1.100000024,0,0,9,88,1292,1389,2383
1927972279,4/15/2016,980,0.6800000072,0.6800000072,0,0,0,0.6800000072,0,0,0,51,941,992,2221
1927972279,4/16/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2064
1927972279,4/17/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2063
1927972279,4/18/2016,244,0.1700000018,0.1700000018,0,0,0,0.1700000018,0,0,0,17,1423,1440,2111
1927972279,4/19/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2063
1927972279,4/20/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2063
1927972279,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2064
1927972279,4/22/2016,149,0.1000000015,0.1000000015,0,0,0,0.1000000015,0,0,0,10,1430,1440,2093
1927972279,4/23/2016,2945,2.039999962,2.039999962,0,0,0,2.039999962,0,0,0,145,1295,1440,2499
1927972279,4/24/2016,2090,1.450000048,1.450000048,0,0.0700000003,0.2399999946,1.139999986,0,1,6,75,1358,1440,2324
1927972279,4/25/2016,152,0.1099999994,0.1099999994,0,0,0,0.1099999994,0,0,0,12,1303,1315,2100
1927972279,4/26/2016,3761,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,192,1058,1250,2638
1927972279,4/27/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2063
1927972279,4/28/2016,1675,1.159999967,1.159999967,0,0,0,1.159999967,0,0,0,95,1167,1262,2351
1927972279,4/29/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2063
1927972279,4/30/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2064
1927972279,5/1/2016,2704,1.870000005,1.870000005,0,1.00999999,0.02999999933,0.8299999833,0,14,1,70,1355,1440,2411
1927972279,5/2/2016,3790,2.619999886,2.619999886,0,1.159999967,0.3000000119,1.159999967,0,16,8,94,1322,1440,2505
1927972279,5/3/2016,1326,0.9200000167,0.9200000167,0,0.7300000191,0,0.1800000072,0,10,0,17,1413,1440,2195
1927972279,5/4/2016,1786,1.24000001,1.24000001,0,0,0,1.24000001,0,0,0,87,1353,1440,2338
1927972279,5/5/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2063
1927972279,5/6/2016,2091,1.450000048,1.450000048,0,0,0,1.450000048,0,0,0,108,1332,1440,2383
1927972279,5/7/2016,1510,1.039999962,1.039999962,0,0,0,1.039999962,0,0,0,48,1392,1440,2229
1927972279,5/8/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2063
1927972279,5/9/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2063
1927972279,5/10/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2063
1927972279,5/11/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1440,2063
1927972279,5/12/2016,0,0,0,0,0,0,0,0,0,0,0,966,966,1383
2022484408,4/12/2016,11875,8.340000153,8.340000153,0,3.309999943,0.7699999809,4.260000229,0,42,14,227,1157,1440,2390
2022484408,4/13/2016,12024,8.5,8.5,0,2.99000001,0.1000000015,5.409999847,0,43,5,292,1100,1440,2601
2022484408,4/14/2016,10690,7.5,7.5,0,2.480000019,0.2099999934,4.820000172,0,32,3,257,1148,1440,2312
2022484408,4/15/2016,11034,8.029999733,8.029999733,0,1.940000057,0.3100000024,5.78000021,0,27,9,282,1122,1440,2525
2022484408,4/16/2016,10100,7.090000153,7.090000153,0,3.150000095,0.5500000119,3.390000105,0,41,11,151,1237,1440,2177
2022484408,4/17/2016,15112,11.39999962,11.39999962,0,3.869999886,0.6600000262,6.880000114,0,28,29,331,1052,1440,2782
2022484408,4/18/2016,14131,10.06999969,10.06999969,0,3.640000105,0.1199999973,6.300000191,0,48,3,311,1078,1440,2770
2022484408,4/19/2016,11548,8.529999733,8.529999733,0,3.289999962,0.2399999946,5,0,31,7,250,1152,1440,2489
2022484408,4/20/2016,15112,10.67000008,10.67000008,0,3.339999914,1.929999948,5.400000095,0,48,63,276,1053,1440,2897
2022484408,4/21/2016,12453,8.739999771,8.739999771,0,3.329999924,1.110000014,4.309999943,0,104,53,255,1028,1440,3158
2022484408,4/22/2016,12954,9.329999924,9.329999924,0,4.429999828,0.4199999869,4.46999979,0,52,10,273,1105,1440,2638
2022484408,4/23/2016,6001,4.210000038,4.210000038,0,0,0,4.210000038,0,0,0,249,1191,1440,2069
2022484408,4/24/2016,13481,10.27999973,10.27999973,0,4.550000191,1.149999976,4.579999924,0,37,26,216,1161,1440,2529
2022484408,4/25/2016,11369,8.010000229,8.010000229,0,3.329999924,0.2199999988,4.460000038,0,44,8,217,1171,1440,2470
2022484408,4/26/2016,10119,7.190000057,7.190000057,0,1.429999948,0.6600000262,5.110000134,0,55,24,275,1086,1440,2793
2022484408,4/27/2016,10159,7.130000114,7.130000114,0,1.039999962,0.9700000286,5.119999886,0,19,20,282,1119,1440,2463
2022484408,4/28/2016,10140,7.119999886,7.119999886,0,0.4099999964,1.330000043,5.389999866,0,6,20,291,1123,1440,2296
2022484408,4/29/2016,10245,7.190000057,7.190000057,0,0.4799999893,1.210000038,5.5,0,21,40,281,1098,1440,2611
2022484408,4/30/2016,18387,12.90999985,12.90999985,0,0.9399999976,1.399999976,10.56999969,0,13,23,361,1043,1440,2732
2022484408,5/1/2016,10538,7.400000095,7.400000095,0,1.940000057,0.9599999785,4.5,0,25,28,245,1142,1440,2380
2022484408,5/2/2016,10379,7.289999962,7.289999962,0,2.609999895,0.3400000036,4.329999924,0,36,8,277,1119,1440,2473
2022484408,5/3/2016,12183,8.739999771,8.739999771,0,3.99000001,0.4600000083,4.28000021,0,72,14,250,1104,1440,2752
2022484408,5/4/2016,11768,8.289999962,8.289999962,0,2.50999999,0.9300000072,4.849999905,0,36,27,272,1105,1440,2649
2022484408,5/5/2016,11895,8.350000381,8.350000381,0,2.789999962,0.8600000143,4.699999809,0,55,20,253,1112,1440,2609
2022484408,5/6/2016,10227,7.179999828,7.179999828,0,1.870000005,0.6700000167,4.639999866,0,24,17,295,1104,1440,2498
2022484408,5/7/2016,6708,4.710000038,4.710000038,0,1.610000014,0.07999999821,3.019999981,0,20,2,149,1269,1440,1995
2022484408,5/8/2016,3292,2.309999943,2.309999943,0,0,0,2.309999943,0,0,0,135,1305,1440,1848
2022484408,5/9/2016,13379,9.390000343,9.390000343,0,2.119999886,1.629999995,5.639999866,0,35,47,297,1061,1440,2709
2022484408,5/10/2016,12798,8.979999542,8.979999542,0,2.220000029,1.210000038,5.559999943,0,57,28,271,1084,1440,2797
2022484408,5/11/2016,13272,9.319999695,9.319999695,0,4.179999828,1.149999976,3.99000001,0,58,25,224,1133,1440,2544
2022484408,5/12/2016,9117,6.409999847,6.409999847,0,1.279999971,0.6700000167,4.440000057,0,16,16,236,728,996,1853
2026352035,4/12/2016,4414,2.74000001,2.74000001,0,0.1899999976,0.349999994,2.200000048,0,3,8,181,706,898,1459
2026352035,4/13/2016,4993,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,238,663,901,1521
2026352035,4/14/2016,3335,2.069999933,2.069999933,0,0,0,2.049999952,0,0,0,197,653,850,1431
2026352035,4/15/2016,3821,2.369999886,2.369999886,0,0,0,2.369999886,0,0,0,188,687,875,1444
2026352035,4/16/2016,2547,1.580000043,1.580000043,0,0,0,1.580000043,0,0,0,150,728,878,1373
2026352035,4/17/2016,838,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,60,1053,1113,1214
2026352035,4/18/2016,3325,2.059999943,2.059999943,0,0,0,2.059999943,0,0,0,182,1062,1244,1419
2026352035,4/19/2016,2424,1.5,1.5,0,0,0,1.5,0,0,0,141,785,926,1356
2026352035,4/20/2016,7222,4.480000019,4.480000019,0,0,0,4.480000019,0,0,0,327,623,950,1667
2026352035,4/21/2016,2467,1.529999971,1.529999971,0,0,0,1.529999971,0,0,0,153,749,902,1370
2026352035,4/22/2016,2915,1.809999943,1.809999943,0,0,0,1.809999943,0,0,0,162,712,874,1399
2026352035,4/23/2016,12357,7.710000038,7.710000038,0,0,0,7.710000038,0,0,0,432,458,890,1916
2026352035,4/24/2016,3490,2.160000086,2.160000086,0,0,0,2.160000086,0,0,0,164,704,868,1401
2026352035,4/25/2016,6017,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,260,821,1081,1576
2026352035,4/26/2016,5933,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,288,1018,1306,1595
2026352035,4/27/2016,6088,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,286,586,872,1593
2026352035,4/28/2016,6375,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,331,626,957,1649
2026352035,4/29/2016,7604,4.710000038,4.710000038,0,0,0,4.710000038,0,0,0,352,492,844,1692
2026352035,4/30/2016,4729,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,233,594,827,1506
2026352035,5/1/2016,3609,2.279999971,2.279999971,0,0,0,2.279999971,0,0,0,191,716,907,1447
2026352035,5/2/2016,7018,4.349999905,4.349999905,0,0,0,4.349999905,0,0,0,355,716,1071,1690
2026352035,5/3/2016,5992,3.720000029,3.720000029,0,0,0,3.720000029,0,0,0,304,981,1285,1604
2026352035,5/4/2016,6564,4.070000172,4.070000172,0,0,0,4.070000172,0,0,0,345,530,875,1658
2026352035,5/5/2016,12167,7.539999962,7.539999962,0,0,0,7.539999962,0,0,0,475,479,954,1926
2026352035,5/6/2016,8198,5.079999924,5.079999924,0,0,0,5.079999924,0,0,0,383,511,894,1736
2026352035,5/7/2016,4193,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,229,665,894,1491
2026352035,5/8/2016,5528,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,258,610,868,1555
2026352035,5/9/2016,10685,6.619999886,6.619999886,0,0,0,6.599999905,0,0,0,401,543,944,1869
2026352035,5/10/2016,254,0.1599999964,0.1599999964,0,0,0,0.1599999964,0,0,0,17,1002,1019,1141
2026352035,5/11/2016,8580,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,330,569,899,1698
2026352035,5/12/2016,8891,5.510000229,5.510000229,0,0,0,5.510000229,0,0,0,343,330,673,1364
2320127002,4/12/2016,10725,7.489999771,7.489999771,0,1.169999957,0.3100000024,6.010000229,0,13,9,306,1112,1440,2124
2320127002,4/13/2016,7275,4.900000095,4.900000095,0,0,0,4.900000095,0,0,0,335,1105,1440,2003
2320127002,4/14/2016,3973,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,191,1249,1440,1696
2320127002,4/15/2016,5205,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,245,1195,1440,1801
2320127002,4/16/2016,5057,3.410000086,3.410000086,0,0,0,3.400000095,0,0,0,195,1245,1440,1724
2320127002,4/17/2016,6198,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,249,1191,1440,1852
2320127002,4/18/2016,6559,4.420000076,4.420000076,0,0,0.2599999905,4.139999866,0,0,7,260,1173,1440,1905
2320127002,4/19/2016,5997,4.039999962,4.039999962,0,0,0.3799999952,3.660000086,0,0,11,228,1201,1440,1811
2320127002,4/20/2016,7192,4.849999905,4.849999905,0,0,0.4900000095,4.340000153,0,0,11,283,1146,1440,1922
2320127002,4/21/2016,3404,2.289999962,2.289999962,0,0.05999999866,0.4199999869,1.809999943,0,1,10,127,1302,1440,1610
2320127002,4/22/2016,5583,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,266,1174,1440,1851
2320127002,4/23/2016,5079,3.420000076,3.420000076,0,0,0,3.420000076,0,0,0,242,1129,1371,1804
2320127002,4/24/2016,4165,2.809999943,2.809999943,0,0,0,2.799999952,0,0,0,204,1236,1440,1725
2320127002,4/25/2016,3588,2.420000076,2.420000076,0,0.2300000042,0.200000003,1.99000001,0,3,5,152,1280,1440,1654
2320127002,4/26/2016,3409,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,147,1293,1440,1632
2320127002,4/27/2016,1715,1.159999967,1.159999967,0,0,0,1.159999967,0,0,0,82,1358,1440,1481
2320127002,4/28/2016,1532,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,76,1364,1440,1473
2320127002,4/29/2016,924,0.6200000048,0.6200000048,0,0,0,0.6200000048,0,0,0,45,1395,1440,1410
2320127002,4/30/2016,4571,3.079999924,3.079999924,0,0,0,3.069999933,0,0,0,234,1206,1440,1779
2320127002,5/1/2016,772,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,40,1400,1440,1403
2320127002,5/2/2016,3634,2.450000048,2.450000048,0,0.3600000143,0.2099999934,1.879999995,0,5,6,123,1306,1440,1613
